"","date","Country","ISO3","confirmed","death","confirmed_cum","death_cum","confirmed_cum_lag_01","death_cum_lag_01","confirmed_cum_lag_02","death_cum_lag_02","confirmed_cum_lag_03","death_cum_lag_03","confirmed_cum_lag_04","death_cum_lag_04","confirmed_cum_lag_05","death_cum_lag_05","confirmed_cum_lag_06","death_cum_lag_06","confirmed_cum_lag_07","death_cum_lag_07","confirmed_cum_lag_08","death_cum_lag_08","confirmed_cum_lag_09","death_cum_lag_09","confirmed_cum_lag_10","death_cum_lag_10","confirmed_cum_lag_11","death_cum_lag_11","confirmed_cum_lag_12","death_cum_lag_12","confirmed_cum_lag_13","death_cum_lag_13","confirmed_cum_lag_14","death_cum_lag_14","confirmed_cum_lag_15","death_cum_lag_15","confirmed_cum_lag_16","death_cum_lag_16","confirmed_cum_lag_17","death_cum_lag_17","confirmed_cum_lag_18","death_cum_lag_18","confirmed_cum_lag_19","death_cum_lag_19","confirmed_cum_lag_20","death_cum_lag_20"
"111",2020-03-07,"China","CHN",80,28,80770,3072,80690,3044,80537,3015,80386,2983,80261,2947,80136,2914,79932,2872,79356,2837,78928,2790,78600,2746,78166,2717,77754,2665,77241,2595,77022,2445,77001,2443,75550,2238,75077,2238,74619,2116,74211,2003,72434,1864,70513,1766
"112",2020-03-08,"China","CHN",53,28,80823,3100,80770,3072,80690,3044,80537,3015,80386,2983,80261,2947,80136,2914,79932,2872,79356,2837,78928,2790,78600,2746,78166,2717,77754,2665,77241,2595,77022,2445,77001,2443,75550,2238,75077,2238,74619,2116,74211,2003,72434,1864
"113",2020-03-09,"China","CHN",37,23,80860,3123,80823,3100,80770,3072,80690,3044,80537,3015,80386,2983,80261,2947,80136,2914,79932,2872,79356,2837,78928,2790,78600,2746,78166,2717,77754,2665,77241,2595,77022,2445,77001,2443,75550,2238,75077,2238,74619,2116,74211,2003
"114",2020-03-10,"China","CHN",27,16,80887,3139,80860,3123,80823,3100,80770,3072,80690,3044,80537,3015,80386,2983,80261,2947,80136,2914,79932,2872,79356,2837,78928,2790,78600,2746,78166,2717,77754,2665,77241,2595,77022,2445,77001,2443,75550,2238,75077,2238,74619,2116
"115",2020-03-11,"China","CHN",34,22,80921,3161,80887,3139,80860,3123,80823,3100,80770,3072,80690,3044,80537,3015,80386,2983,80261,2947,80136,2914,79932,2872,79356,2837,78928,2790,78600,2746,78166,2717,77754,2665,77241,2595,77022,2445,77001,2443,75550,2238,75077,2238
"116",2020-03-12,"China","CHN",11,11,80932,3172,80921,3161,80887,3139,80860,3123,80823,3100,80770,3072,80690,3044,80537,3015,80386,2983,80261,2947,80136,2914,79932,2872,79356,2837,78928,2790,78600,2746,78166,2717,77754,2665,77241,2595,77022,2445,77001,2443,75550,2238
"117",2020-03-13,"China","CHN",13,8,80945,3180,80932,3172,80921,3161,80887,3139,80860,3123,80823,3100,80770,3072,80690,3044,80537,3015,80386,2983,80261,2947,80136,2914,79932,2872,79356,2837,78928,2790,78600,2746,78166,2717,77754,2665,77241,2595,77022,2445,77001,2443
"118",2020-03-14,"China","CHN",32,13,80977,3193,80945,3180,80932,3172,80921,3161,80887,3139,80860,3123,80823,3100,80770,3072,80690,3044,80537,3015,80386,2983,80261,2947,80136,2914,79932,2872,79356,2837,78928,2790,78600,2746,78166,2717,77754,2665,77241,2595,77022,2445
"119",2020-03-15,"China","CHN",26,10,81003,3203,80977,3193,80945,3180,80932,3172,80921,3161,80887,3139,80860,3123,80823,3100,80770,3072,80690,3044,80537,3015,80386,2983,80261,2947,80136,2914,79932,2872,79356,2837,78928,2790,78600,2746,78166,2717,77754,2665,77241,2595
"120",2020-03-16,"China","CHN",30,14,81033,3217,81003,3203,80977,3193,80945,3180,80932,3172,80921,3161,80887,3139,80860,3123,80823,3100,80770,3072,80690,3044,80537,3015,80386,2983,80261,2947,80136,2914,79932,2872,79356,2837,78928,2790,78600,2746,78166,2717,77754,2665
"121",2020-03-17,"China","CHN",25,13,81058,3230,81033,3217,81003,3203,80977,3193,80945,3180,80932,3172,80921,3161,80887,3139,80860,3123,80823,3100,80770,3072,80690,3044,80537,3015,80386,2983,80261,2947,80136,2914,79932,2872,79356,2837,78928,2790,78600,2746,78166,2717
"122",2020-03-18,"China","CHN",44,11,81102,3241,81058,3230,81033,3217,81003,3203,80977,3193,80945,3180,80932,3172,80921,3161,80887,3139,80860,3123,80823,3100,80770,3072,80690,3044,80537,3015,80386,2983,80261,2947,80136,2914,79932,2872,79356,2837,78928,2790,78600,2746
"123",2020-03-19,"China","CHN",54,8,81156,3249,81102,3241,81058,3230,81033,3217,81003,3203,80977,3193,80945,3180,80932,3172,80921,3161,80887,3139,80860,3123,80823,3100,80770,3072,80690,3044,80537,3015,80386,2983,80261,2947,80136,2914,79932,2872,79356,2837,78928,2790
"124",2020-03-20,"China","CHN",94,4,81250,3253,81156,3249,81102,3241,81058,3230,81033,3217,81003,3203,80977,3193,80945,3180,80932,3172,80921,3161,80887,3139,80860,3123,80823,3100,80770,3072,80690,3044,80537,3015,80386,2983,80261,2947,80136,2914,79932,2872,79356,2837
"125",2020-03-21,"China","CHN",55,6,81305,3259,81250,3253,81156,3249,81102,3241,81058,3230,81033,3217,81003,3203,80977,3193,80945,3180,80932,3172,80921,3161,80887,3139,80860,3123,80823,3100,80770,3072,80690,3044,80537,3015,80386,2983,80261,2947,80136,2914,79932,2872
"126",2020-03-22,"China","CHN",130,15,81435,3274,81305,3259,81250,3253,81156,3249,81102,3241,81058,3230,81033,3217,81003,3203,80977,3193,80945,3180,80932,3172,80921,3161,80887,3139,80860,3123,80823,3100,80770,3072,80690,3044,80537,3015,80386,2983,80261,2947,80136,2914
"127",2020-03-23,"China","CHN",63,0,81498,3274,81435,3274,81305,3259,81250,3253,81156,3249,81102,3241,81058,3230,81033,3217,81003,3203,80977,3193,80945,3180,80932,3172,80921,3161,80887,3139,80860,3123,80823,3100,80770,3072,80690,3044,80537,3015,80386,2983,80261,2947
"128",2020-03-24,"China","CHN",93,7,81591,3281,81498,3274,81435,3274,81305,3259,81250,3253,81156,3249,81102,3241,81058,3230,81033,3217,81003,3203,80977,3193,80945,3180,80932,3172,80921,3161,80887,3139,80860,3123,80823,3100,80770,3072,80690,3044,80537,3015,80386,2983
"129",2020-03-25,"China","CHN",70,4,81661,3285,81591,3281,81498,3274,81435,3274,81305,3259,81250,3253,81156,3249,81102,3241,81058,3230,81033,3217,81003,3203,80977,3193,80945,3180,80932,3172,80921,3161,80887,3139,80860,3123,80823,3100,80770,3072,80690,3044,80537,3015
"130",2020-03-26,"China","CHN",121,6,81782,3291,81661,3285,81591,3281,81498,3274,81435,3274,81305,3259,81250,3253,81156,3249,81102,3241,81058,3230,81033,3217,81003,3203,80977,3193,80945,3180,80932,3172,80921,3161,80887,3139,80860,3123,80823,3100,80770,3072,80690,3044
"131",2020-01-22,"Italy","ITA",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",2020-01-23,"Italy","ITA",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",2020-01-24,"Italy","ITA",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",2020-01-25,"Italy","ITA",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",2020-01-26,"Italy","ITA",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",2020-01-27,"Italy","ITA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",2020-01-28,"Italy","ITA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",2020-01-29,"Italy","ITA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",2020-01-30,"Italy","ITA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",2020-01-31,"Italy","ITA",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",2020-02-01,"Italy","ITA",0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",2020-02-02,"Italy","ITA",0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",2020-02-03,"Italy","ITA",0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",2020-02-04,"Italy","ITA",0,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",2020-02-05,"Italy","ITA",0,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",2020-02-06,"Italy","ITA",0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",2020-02-07,"Italy","ITA",1,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"148",2020-02-08,"Italy","ITA",0,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"149",2020-02-09,"Italy","ITA",0,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"150",2020-02-10,"Italy","ITA",0,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"151",2020-02-11,"Italy","ITA",0,0,3,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"152",2020-02-12,"Italy","ITA",0,0,3,0,3,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"153",2020-02-13,"Italy","ITA",0,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"154",2020-02-14,"Italy","ITA",0,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"155",2020-02-15,"Italy","ITA",0,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
"156",2020-02-16,"Italy","ITA",0,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0
"157",2020-02-17,"Italy","ITA",0,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0
"158",2020-02-18,"Italy","ITA",0,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0
"159",2020-02-19,"Italy","ITA",0,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
"160",2020-02-20,"Italy","ITA",0,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
"161",2020-02-21,"Italy","ITA",17,1,20,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
"162",2020-02-22,"Italy","ITA",42,1,62,2,20,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0
"163",2020-02-23,"Italy","ITA",93,1,155,3,62,2,20,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
"164",2020-02-24,"Italy","ITA",74,4,229,7,155,3,62,2,20,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0
"165",2020-02-25,"Italy","ITA",93,3,322,10,229,7,155,3,62,2,20,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,0,2,0
"166",2020-02-26,"Italy","ITA",131,2,453,12,322,10,229,7,155,3,62,2,20,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,0
"167",2020-02-27,"Italy","ITA",202,5,655,17,453,12,322,10,229,7,155,3,62,2,20,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0
"168",2020-02-28,"Italy","ITA",233,4,888,21,655,17,453,12,322,10,229,7,155,3,62,2,20,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0
"169",2020-02-29,"Italy","ITA",240,8,1128,29,888,21,655,17,453,12,322,10,229,7,155,3,62,2,20,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0
"170",2020-03-01,"Italy","ITA",566,5,1694,34,1128,29,888,21,655,17,453,12,322,10,229,7,155,3,62,2,20,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0
"171",2020-03-02,"Italy","ITA",342,18,2036,52,1694,34,1128,29,888,21,655,17,453,12,322,10,229,7,155,3,62,2,20,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0
"172",2020-03-03,"Italy","ITA",466,27,2502,79,2036,52,1694,34,1128,29,888,21,655,17,453,12,322,10,229,7,155,3,62,2,20,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0
"173",2020-03-04,"Italy","ITA",587,28,3089,107,2502,79,2036,52,1694,34,1128,29,888,21,655,17,453,12,322,10,229,7,155,3,62,2,20,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0
"174",2020-03-05,"Italy","ITA",769,41,3858,148,3089,107,2502,79,2036,52,1694,34,1128,29,888,21,655,17,453,12,322,10,229,7,155,3,62,2,20,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0
"175",2020-03-06,"Italy","ITA",778,49,4636,197,3858,148,3089,107,2502,79,2036,52,1694,34,1128,29,888,21,655,17,453,12,322,10,229,7,155,3,62,2,20,1,3,0,3,0,3,0,3,0,3,0,3,0
"176",2020-03-07,"Italy","ITA",1247,36,5883,233,4636,197,3858,148,3089,107,2502,79,2036,52,1694,34,1128,29,888,21,655,17,453,12,322,10,229,7,155,3,62,2,20,1,3,0,3,0,3,0,3,0,3,0
"177",2020-03-08,"Italy","ITA",1492,133,7375,366,5883,233,4636,197,3858,148,3089,107,2502,79,2036,52,1694,34,1128,29,888,21,655,17,453,12,322,10,229,7,155,3,62,2,20,1,3,0,3,0,3,0,3,0
"178",2020-03-09,"Italy","ITA",1797,97,9172,463,7375,366,5883,233,4636,197,3858,148,3089,107,2502,79,2036,52,1694,34,1128,29,888,21,655,17,453,12,322,10,229,7,155,3,62,2,20,1,3,0,3,0,3,0
"179",2020-03-10,"Italy","ITA",977,168,10149,631,9172,463,7375,366,5883,233,4636,197,3858,148,3089,107,2502,79,2036,52,1694,34,1128,29,888,21,655,17,453,12,322,10,229,7,155,3,62,2,20,1,3,0,3,0
"180",2020-03-11,"Italy","ITA",2313,196,12462,827,10149,631,9172,463,7375,366,5883,233,4636,197,3858,148,3089,107,2502,79,2036,52,1694,34,1128,29,888,21,655,17,453,12,322,10,229,7,155,3,62,2,20,1,3,0
"181",2020-03-12,"Italy","ITA",0,0,12462,827,12462,827,10149,631,9172,463,7375,366,5883,233,4636,197,3858,148,3089,107,2502,79,2036,52,1694,34,1128,29,888,21,655,17,453,12,322,10,229,7,155,3,62,2,20,1
"182",2020-03-13,"Italy","ITA",5198,439,17660,1266,12462,827,12462,827,10149,631,9172,463,7375,366,5883,233,4636,197,3858,148,3089,107,2502,79,2036,52,1694,34,1128,29,888,21,655,17,453,12,322,10,229,7,155,3,62,2
"183",2020-03-14,"Italy","ITA",3497,175,21157,1441,17660,1266,12462,827,12462,827,10149,631,9172,463,7375,366,5883,233,4636,197,3858,148,3089,107,2502,79,2036,52,1694,34,1128,29,888,21,655,17,453,12,322,10,229,7,155,3
"184",2020-03-15,"Italy","ITA",3590,368,24747,1809,21157,1441,17660,1266,12462,827,12462,827,10149,631,9172,463,7375,366,5883,233,4636,197,3858,148,3089,107,2502,79,2036,52,1694,34,1128,29,888,21,655,17,453,12,322,10,229,7
"185",2020-03-16,"Italy","ITA",3233,349,27980,2158,24747,1809,21157,1441,17660,1266,12462,827,12462,827,10149,631,9172,463,7375,366,5883,233,4636,197,3858,148,3089,107,2502,79,2036,52,1694,34,1128,29,888,21,655,17,453,12,322,10
"186",2020-03-17,"Italy","ITA",3526,345,31506,2503,27980,2158,24747,1809,21157,1441,17660,1266,12462,827,12462,827,10149,631,9172,463,7375,366,5883,233,4636,197,3858,148,3089,107,2502,79,2036,52,1694,34,1128,29,888,21,655,17,453,12
"187",2020-03-18,"Italy","ITA",4207,475,35713,2978,31506,2503,27980,2158,24747,1809,21157,1441,17660,1266,12462,827,12462,827,10149,631,9172,463,7375,366,5883,233,4636,197,3858,148,3089,107,2502,79,2036,52,1694,34,1128,29,888,21,655,17
"188",2020-03-19,"Italy","ITA",5322,427,41035,3405,35713,2978,31506,2503,27980,2158,24747,1809,21157,1441,17660,1266,12462,827,12462,827,10149,631,9172,463,7375,366,5883,233,4636,197,3858,148,3089,107,2502,79,2036,52,1694,34,1128,29,888,21
"189",2020-03-20,"Italy","ITA",5986,627,47021,4032,41035,3405,35713,2978,31506,2503,27980,2158,24747,1809,21157,1441,17660,1266,12462,827,12462,827,10149,631,9172,463,7375,366,5883,233,4636,197,3858,148,3089,107,2502,79,2036,52,1694,34,1128,29
"190",2020-03-21,"Italy","ITA",6557,793,53578,4825,47021,4032,41035,3405,35713,2978,31506,2503,27980,2158,24747,1809,21157,1441,17660,1266,12462,827,12462,827,10149,631,9172,463,7375,366,5883,233,4636,197,3858,148,3089,107,2502,79,2036,52,1694,34
"191",2020-03-22,"Italy","ITA",5560,651,59138,5476,53578,4825,47021,4032,41035,3405,35713,2978,31506,2503,27980,2158,24747,1809,21157,1441,17660,1266,12462,827,12462,827,10149,631,9172,463,7375,366,5883,233,4636,197,3858,148,3089,107,2502,79,2036,52
"192",2020-03-23,"Italy","ITA",4789,601,63927,6077,59138,5476,53578,4825,47021,4032,41035,3405,35713,2978,31506,2503,27980,2158,24747,1809,21157,1441,17660,1266,12462,827,12462,827,10149,631,9172,463,7375,366,5883,233,4636,197,3858,148,3089,107,2502,79
"193",2020-03-24,"Italy","ITA",5249,743,69176,6820,63927,6077,59138,5476,53578,4825,47021,4032,41035,3405,35713,2978,31506,2503,27980,2158,24747,1809,21157,1441,17660,1266,12462,827,12462,827,10149,631,9172,463,7375,366,5883,233,4636,197,3858,148,3089,107
"194",2020-03-25,"Italy","ITA",5210,683,74386,7503,69176,6820,63927,6077,59138,5476,53578,4825,47021,4032,41035,3405,35713,2978,31506,2503,27980,2158,24747,1809,21157,1441,17660,1266,12462,827,12462,827,10149,631,9172,463,7375,366,5883,233,4636,197,3858,148
"195",2020-03-26,"Italy","ITA",6203,712,80589,8215,74386,7503,69176,6820,63927,6077,59138,5476,53578,4825,47021,4032,41035,3405,35713,2978,31506,2503,27980,2158,24747,1809,21157,1441,17660,1266,12462,827,12462,827,10149,631,9172,463,7375,366,5883,233,4636,197
"196",2020-01-22,"Spain","ESP",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",2020-01-23,"Spain","ESP",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",2020-01-24,"Spain","ESP",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",2020-01-25,"Spain","ESP",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",2020-01-26,"Spain","ESP",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",2020-01-27,"Spain","ESP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",2020-01-28,"Spain","ESP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",2020-01-29,"Spain","ESP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",2020-01-30,"Spain","ESP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",2020-01-31,"Spain","ESP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",2020-02-01,"Spain","ESP",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",2020-02-02,"Spain","ESP",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",2020-02-03,"Spain","ESP",0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",2020-02-04,"Spain","ESP",0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",2020-02-05,"Spain","ESP",0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",2020-02-06,"Spain","ESP",0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",2020-02-07,"Spain","ESP",0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"213",2020-02-08,"Spain","ESP",0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"214",2020-02-09,"Spain","ESP",1,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"215",2020-02-10,"Spain","ESP",0,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"216",2020-02-11,"Spain","ESP",0,0,2,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
